what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310364761661
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310364795192
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1310364795317
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310364798770
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1310364832301
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1310364832879
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310364832911
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310364834067
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1310364840801
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1310364840801
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310364850598
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310364854270
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310364906832
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310364910676
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310364941692
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1310364941817
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310364946129
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310364996567
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310365003786
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1310365009817
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310365013223
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310365020098
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1310365020192
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310365023254
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310365097286
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1310365098645
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1310365100395
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1310365105786
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310365121520
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310365130582
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.properties",1310365130895
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310365143692
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310365170879
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1310365171036
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310365174551
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310365182832
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310365186082
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310365215832
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310365507254
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310365509286
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310365514395
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1310365515864
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1310365570254
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310365646254
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310365646379
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1310365680332
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1310365688317
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1310365701661
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1310365702098
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1310365702754
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310365702973
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310365704661
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.DebugLast",1310365704739
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310365757832
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310365786598
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1310365815801
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1310365816301
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1310365816332
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1310365816364
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1310365816411
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1310365816426
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1310365816645
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1310365816926
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310365859207
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310365863207
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1310365941051
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310365942770
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310365954192
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1310365954301
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310365957676
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310365973020
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1310365973145
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310365974176
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310366426942
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1310366520098
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310366532301
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310366545754
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1310366545832
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310366547739
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310366755223
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310366817520
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310366827223
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1310366914286
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1310366921145
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1310366927770
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1310366991551
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310366996770
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310367004864
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1310367004989
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310367006223
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310367255582
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1310367295286
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310367297145
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310367305707
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1310367305801
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310367306739
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310367407614
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1310367428020
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310367429739
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310367435551
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1310367435692
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310367436754
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310367439457
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310367517629
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1310367564098
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310367566661
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310367573504
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1310367573629
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310367582176
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310368020317
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1310368071754
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310368073723
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310368080192
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1310368080317
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310368082629
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310368177442
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310368242348
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310368269895
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1310368438520
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310368441254
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310368447864
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1310368448020
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310368450114
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310368538051
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1310368625223
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1310368660020
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1310368662239
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310368663832
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310368663864
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310368663957
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310368720098
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310368723067
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310368725004
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.DebugLast",1310368725051
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1310368795317
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310368807598
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310368813661
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310368820817
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.exit",1310368830848
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1310368831489
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1310368831739
stopped,bundle,org.maven.ide.eclipse.editor,0.12.1.20110112-1712,"org.maven.ide.eclipse.editor",1310368831739
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.304.v201101251958,"org.eclipse.wst.xsd.ui",1310368833114
stopped,bundle,org.eclipse.emf.edit.ui,2.6.0.v20100914-1218,"org.eclipse.emf.edit.ui",1310368833520
stopped,bundle,org.maven.ide.eclipse.jdt,0.12.1.20110112-1712,"org.maven.ide.eclipse.jdt",1310368833536
stopped,bundle,org.maven.ide.eclipse.launching,0.12.1.20110112-1712,"org.maven.ide.eclipse.launching",1310368833598
stopped,bundle,org.maven.ide.eclipse.refactoring,0.12.1.20110112-1712,"org.maven.ide.eclipse.refactoring",1310368833598
stopped,bundle,org.eclipse.compare.win32,1.0.101.R36x_v20101103-0618,"org.eclipse.compare.win32",1310368833786
stopped,bundle,com.android.ide.eclipse.adt,10.0.0.v201102162101-104271,"com.android.ide.eclipse.adt",1310368833786
stopped,bundle,org.eclipse.wst.common.snippets,1.2.2.v201101130441,"org.eclipse.wst.common.snippets",1310368833895
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1310368961004
started,bundle,org.eclipse.osgi,3.6.2.R36x_v20110210,"org.eclipse.osgi",1310368961004
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1310368961020
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1310368961082
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1310368961098
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1310368961114
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1310368961129
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1310368961145
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1310368961161
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1310368961176
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1310368961192
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1310368961192
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1310368961207
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1310368961223
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1310368961270
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1310368961286
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1310368961301
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1310368961317
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1310368961332
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1310368961411
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1310368961426
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1310368961442
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1310368961457
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1310368961473
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1310368961473
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1310368961504
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1310368961520
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1310368961567
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1310368961614
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1310368961629
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1310368961645
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1310368961661
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1310368961661
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1310368961676
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1310368961692
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1310368961707
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1310368961723
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1310368961723
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1310368961739
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1310368961770
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1310368961786
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1310368961817
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1310368961848
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1310368961864
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1310368961879
started,bundle,org.eclipse.core.resources,3.6.1.R36x_v20110131-1630,"org.eclipse.core.resources",1310368961911
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1310368961942
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1310368961957
started,bundle,org.eclipse.equinox.p2.core,2.0.3.R36x_v20110111,"org.eclipse.equinox.p2.core",1310368962036
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.203.R36x_v20101220,"org.eclipse.equinox.p2.directorywatcher",1310368962067
started,bundle,org.eclipse.equinox.p2.engine,2.0.1.R36x_v20110201,"org.eclipse.equinox.p2.engine",1310368962082
started,bundle,org.eclipse.equinox.p2.metadata,2.0.1.R36x_v20101202,"org.eclipse.equinox.p2.metadata",1310368962098
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.2.R36x_v20110114,"org.eclipse.equinox.p2.reconciler.dropins",1310368962114
started,bundle,org.eclipse.equinox.p2.repository,2.0.2.R36x_v20110111-1500,"org.eclipse.equinox.p2.repository",1310368962129
started,bundle,org.eclipse.jdt.core,3.6.2.v_A76_R36x,"org.eclipse.jdt.core",1310368962145
started,bundle,org.eclipse.jdt.launching,3.5.200.v20110105_r362,"org.eclipse.jdt.launching",1310368962161
started,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1310368962161
started,bundle,org.eclipse.jface,3.6.2.M20110210-1200,"org.eclipse.jface",1310368962161
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1310368962192
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1310368962192
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1310368962426
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1310368962442
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1310368962442
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1310368962489
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1310368962504
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1310368962520
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1310368962536
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1310368962551
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1310368962567
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1310368962582
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1310368962598
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1310368962598
started,bundle,org.eclipse.egit.core,1.0.0.201106090707-r,"org.eclipse.egit.core",1310368962645
started,bundle,org.eclipse.egit.ui,1.0.0.201106090707-r,"org.eclipse.egit.ui",1310368962661
started,bundle,org.eclipse.jgit,1.0.0.201106090707-r,"org.eclipse.jgit",1310368962661
os,sysinfo,,,"win32",1310368962676
arch,sysinfo,,,"x86",1310368962676
ws,sysinfo,,,"win32",1310368962676
locale,sysinfo,,,"en_US",1310368962676
processors,sysinfo,,,"1",1310368962676
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1310368962676
java.runtime.version,sysinfo,,,"1.6.0_26-b03",1310368962676
java.specification.name,sysinfo,,,"Java Platform API Specification",1310368962676
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1310368962676
java.specification.version,sysinfo,,,"1.6",1310368962676
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1310368962676
java.version,sysinfo,,,"1.6.0_26",1310368962676
java.vm.info,sysinfo,,,"mixed mode, sharing",1310368962676
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1310368962676
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1310368962676
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1310368962676
java.vm.specification.version,sysinfo,,,"1.0",1310368962676
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1310368962676
java.vm.version,sysinfo,,,"20.1-b02",1310368962676
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1310368977426
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310368982426
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1310368982567
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310368985817
